Date,PFE,JNJ,NVAX,MRNA,AZN
2019-11-21,0.9049995150888523,1.090574442541428,0.09670050241691076,1.317677812359445,1.301735644235842
2019-11-22,0.9191474572192719,1.1036030336635432,0.09543146814330945,1.3496412679078327,1.311578671160255
2019-11-25,0.9275405793531731,1.1040859291594325,0.09593908185274998,1.304631448110599,1.333451980888518
2019-11-26,0.9181884896295969,1.104005572725033,0.09517766128858919,1.3261578620276497,1.3331785336749868
2019-11-27,0.9263414894441538,1.108673688666879,0.09999999757950691,1.3287671846451592,1.333451980888518
2019-11-29,0.923703694536005,1.1065810153697764,0.12309643951274893,1.3281148539907817,1.3255228699062813
2019-12-02,0.9181884896295969,1.1055348679435981,0.13248729918863136,1.2889758856635938,1.3227887195997823
2019-12-03,0.9124332638496914,1.1039249639941362,0.12106598467498683,1.3881279055806433,1.309391200728277
2019-12-04,0.9145914227942326,1.1217926019350384,0.12385786612814245,1.387475574926266,1.3178672061375758
2019-12-05,0.9119536278860836,1.123241162274458,0.11548223387114108,1.346379614635946,1.3020089841731026
2019-12-06,0.9181884896295969,1.129841112496359,0.11040608467427038,1.2354860161981551,1.3036495601780185
2019-12-09,0.9189078421291617,1.1308069034881378,0.10558374838335266,1.2250489745668185,1.3061102632709864
2019-12-10,0.9227445240546363,1.126702291773078,0.10583756128930566,1.2309198260368641,1.3118520110975156
2019-12-11,0.9165097637569698,1.1346701936035017,0.10380710645154356,1.2165688004792634,1.3175937589240447
2019-12-12,0.9241833304996127,1.1375674404305893,0.10126903185310822,1.2035225606497677,1.3102114350925997
2019-12-13,0.9191474572192719,1.137889496909431,0.102284265323222,1.2146119329354816,1.3222418251727202
2019-12-16,0.9385711920576829,1.1411892827980086,0.10152283870782848,1.2080887508110587,1.3482164139988668
2019-12-17,0.9328160677236241,1.155434952223243,0.10126903185310822,1.2028702299953902,1.338920281501516
2019-12-18,0.9325763511876671,1.152457222813507,0.10050761128894743,1.2159164698248859,1.346302605332961
2019-12-19,0.9344946921504044,1.16984196525852,0.10177665161378148,1.2661448104377881,1.3662618918427767
2019-12-20,0.9407294524480709,1.175556102478296,0.10177665161378148,1.2935420758248848,1.3796591961617408
2019-12-23,0.942887611392612,1.1786145667671775,0.10152283870782848,1.28506202615668,1.3640745286870692
2019-12-24,0.9421681574472005,1.174509828903869,0.10152283870782848,1.2883235550092165,1.3635277415362776
2019-12-26,0.9443264178375884,1.1737051292256353,0.10152283870782848,1.2954990677880167,1.3629808471092155
2019-12-27,0.942887611392612,1.1730611424162007,0.10126903185310822,1.2733203232165886,1.3791124090109492
2019-12-30,0.9330558857054281,1.1694394261970302,0.10152283870782848,1.2426614045576052,1.3673554661443599
2019-12-31,0.9395304639848984,1.174027059556228,0.10101522499838796,1.2759295214147475,1.3632542943227466
2020-01-02,0.9385711920576829,1.1748318853827104,0.11395938064035403,1.2544031074976967,1.377745387495835
2020-01-03,0.933535420223189,1.161229950470413,0.11269035241798546,1.2322243629262686,1.3695429365763379
2020-01-06,0.9323365332058633,1.1597813901309937,0.11624364838406913,1.1826483529677436,1.3638011887498087
2020-01-07,0.9292191023341067,1.166863857404038,0.1159898475805816,1.1598174021612886,1.3689960421492757
2020-01-08,0.9366528510949456,1.1667030183869902,0.10862944274246128,1.1728636419907843,1.365715104691985
2020-01-09,0.9325763511876671,1.1701637694408642,0.10177665161378148,1.200260907377881,1.3692694893628068
2020-01-10,0.9469642127457374,1.167507718065224,0.09974619072478665,1.248532256027651,1.3629808471092155
2020-01-13,0.9450457703371532,1.1726587295029596,0.10025380443422717,1.3215916718663587,1.3580593336470093
2020-01-14,0.9608724383401999,1.179258553576612,0.10126903185310822,1.304631448110599,1.3720036396693058
2020-01-15,0.9752604013441168,1.1832022001263753,0.1111675112896639,1.320287010557604,1.3889553286590917
2020-01-16,0.9738214934532937,1.1927797536097637,0.12131979758093983,1.3705153511705062,1.3810263249531256
2020-01-17,0.9714237194186423,1.2005869425713882,0.14568526773655044,1.3450750777465417,1.4034466363847211
2020-01-21,0.9673470166196702,1.2013917683978705,0.249238561282141,1.3659491610092152,1.3889553286590917
2020-01-22,0.9637501526759994,1.1931824188195022,0.17994923548241493,1.4331376009585266,1.3793858562244803
2020-01-23,0.9762195718254856,1.195435804985404,0.19441623225270258,1.4005218147557617,1.372550534096368
2020-01-24,0.9548774960243372,1.1937457968980398,0.19796954032125172,1.3776908639493066,1.3473961796345442
2020-01-27,0.963030597284741,1.197206421803665,0.2157360322541355,1.4833659415714289,1.3370063655593396
2020-01-28,0.9145914227942326,1.2032429939470286,0.18197969032017702,1.4585779988018417,1.3561454177048329
2020-01-29,0.9011626302716842,1.2116133086906935,0.17360405806317564,1.3405087631659,1.3577859937097485
2020-01-30,0.8980134468498833,1.2101644960547766,0.17766496773869983,1.3692106898617515,1.3422013262350772
2020-01-31,0.9021317424460379,1.1981723389436927,0.19340100483382153,1.3378995649677412,1.331537957670071
2020-02-03,0.9086722605259197,1.20863532698446,0.1728426314477821,1.3294193908801861,1.3263429969943334
2020-02-04,0.913032808804201,1.2201448408961522,0.17791878064465283,1.3613829708479241,1.3331785336749868
2020-02-05,0.9246607346545911,1.239380430445577,0.1769035411233063,1.3078929769631351,1.3596999096519249
2020-02-06,0.9268410087937318,1.235677979347261,0.17360405806317564,1.296803604677421,1.367902360571422
2020-02-07,0.921753803914917,1.2224787096447023,0.16015227660930356,1.5159817277741938,1.3506772243681051
2020-02-10,0.9159396380980284,1.222237135748509,0.17817258144814035,1.5427266625069131,1.3646214231141314
2020-02-11,0.9227227131975771,1.2232836616194331,0.18299491773905807,1.3926940957419343,1.3610669311670391
2020-02-12,0.9142440722148347,1.2160398507363464,0.1855329862862607,1.2400522063594464,1.3555987378303116
2020-02-13,0.8946221121918024,1.2079914663232743,0.19771572741529872,1.2423353014400917,1.348763308425929
2020-02-14,0.884447600988326,1.2083133966538673,0.1949238459621431,1.2393998757050688,1.308297626426694
2020-02-18,0.8798448000279179,1.2003453686751948,0.20279186450970396,1.2335290242350232,1.3427481133858687
2020-02-19,0.877664627334624,1.1987357170222301,0.2017766370908229,1.2341813548894005,1.3482164139988668
2020-02-20,0.8684591268596545,1.194148209811281,0.2015228362873354,1.2093934121198133,1.3380999398609228
2020-02-21,0.8653099434378536,1.2067036188526539,0.19593907338102415,1.1891715350921668,1.3717300851795042
2020-02-24,0.8398739190437796,1.181837528372318,0.20710658709118113,1.2126549409723497,1.30118874980878
2020-02-25,0.821947524903941,1.1716316304623295,0.2017766370908229,1.5499021752857134,1.287244551062754
2020-02-26,0.8410851824544133,1.1637748652389797,0.2340101499989253,1.9021526413917051,1.3006419626579884
2020-02-27,0.8260657697771722,1.1268399195123715,0.2994923790290802,1.7064579241751152,1.2573987907389683
2020-02-28,0.8095929931759408,1.0892568240841227,0.4060913548313139,1.6914546923824876,1.2219673695622464
2020-03-02,0.8449611746455178,1.134129774506221,0.3050761419353914,1.9491193287327204,1.2797178333712018
2020-03-03,0.8309106712509369,1.0982477882112192,0.27360404354021706,1.8206131758847928,1.2699533326768027
2020-03-04,0.8817828214849318,1.1621548694296244,0.2873096257975767,1.7932159104976961,1.355881518079377
2020-03-05,0.8590114751484051,1.1502482408311354,0.3266497306378464,1.8271363580092157,1.3497439208146647
2020-03-06,0.848352560026522,1.1504102151824211,0.316751245150058,1.9315068987419337,1.3257509392573865
2020-03-09,0.8178293307536331,1.1051325811786057,0.2543147225814772,1.5844749534516105,1.2618626636311774
2020-03-10,0.8379358975867656,1.1472513368876023,0.2703045483776209,1.4572733374930869,1.3084537134002865
2020-03-11,0.7793119151393318,1.0675497380468542,0.2667512645140028,1.540117464308754,1.2437284683115553
2020-03-12,0.7272286029405499,1.015792120805618,0.2357867919307344,1.4546640148755776,1.1371549646492505
2020-03-13,0.7923933570824824,1.087717941598659,0.21345176451042042,1.3894324424700475,1.1795611671057484
2020-03-16,0.7311044936858077,1.0297236810916768,0.17538069999498473,1.7279843380921662,1.0542956315171674
2020-03-17,0.7790697131801284,1.106347388813249,0.24111674193109262,1.8382257302949299,1.1418978631210572
2020-03-18,0.7839146146538931,1.0931449654044736,0.2703045483776209,2.0600130515898614,1.0980967473191123
